partition,chunk_id,source_id,chunk_type,source_title,char_count,token_count,over_limit
__shared__,3349a265-f85a-5341-b905-e16fcaf44604,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2415,599,True
__shared__,33d7443b-767e-53fb-9d9a-9b3e838ada0c,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2199,527,True
__shared__,34fad2f6-8543-5a82-8050-d1bfdcc1128f,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2184,564,True
__shared__,34fea27f-2ecf-5edf-a876-62bfa9f489bb,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2322,583,True
__shared__,350b390f-59b5-5d33-bd4e-c0ca58b30dca,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2318,544,True
__shared__,3525a079-56d1-51fd-b2be-9455895a48cd,lecture:19200304b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2375,537,True
__shared__,3546ecd8-f197-5fa8-9101-f2dbee06021c,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2019,550,True
__shared__,3555295e-65eb-5b2f-8fb8-f96709efa3a7,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2350,622,True
__shared__,35dc45d9-87f0-5390-9116-8c74ece895c3,lecture:19210115b,book,Fachwissenschaften und Anthroposophie,2457,575,True
__shared__,3677583f-e8ab-5b7c-b6a0-4b31e1e0b88f,lecture:19220411,book,Damit der Mensch ganz Mensch werde,2181,561,True
__shared__,370ff735-4e99-53d4-8d78-d70030ca5991,lecture:19200816,book,Soziale Ideen.,2293,525,True
__shared__,37a89d25-dcb4-5f41-ba37-8515797c994b,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2469,583,True
__shared__,37c20476-e462-5c57-a674-3622b12530a5,44217040-65bf-4150-9fa8-bac9c57cd1b1,book,Grundlinien einer Erkenntnistheorie der Goetheschen Weltanschauung,2154,518,True
__shared__,3806debb-7f08-5cdd-8b4f-4ec13cc30836,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2083,517,True
__shared__,3830143c-5e54-5a9f-8661-bfcab145a270,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2174,528,True
__shared__,383b53e8-7955-5bd6-856f-e7cefec05b57,lecture:19200303b,book,Soziale Ideen.,2397,535,True
__shared__,38b2d527-b4ce-510f-b2b7-4929f702d6a6,lecture:19220729b,book,Nationalökonomischer Kurs.,2476,571,True
__shared__,38bd05e8-79e2-52f7-83e4-21979709cab7,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2390,621,True
__shared__,38d5ef85-2e8e-5b1d-9d33-25cc248dba41,lecture:19190212,book,Die soziale Frage,2448,558,True
__shared__,391295e6-88df-5bb4-bca6-afd97aec7c3f,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2223,514,True
__shared__,393ac6ba-2964-5e2c-ab6c-de6328e71e1d,36371313-0400-4c90-9656-67d54052cf89,book,Julian Assange in his own words,2139,517,True
__shared__,39611393-844b-5f33-9451-feeab6a95e96,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2255,559,True
__shared__,39650886-a2e6-54b1-86b1-814e7935becf,lecture:19201010a,book,Soziale Ideen.,2277,521,True
__shared__,398170fb-0c5d-5d4e-9d98-3897f7cf285e,lecture:19200608,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2504,585,True
__shared__,3996e600-b566-5bbc-8591-2947aaecfbf3,lecture:19200310b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2288,529,True
__shared__,39cafe44-0c71-513d-a2ab-46b5b8cb1055,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2282,559,True
__shared__,3a192abb-70ac-5e30-b8ca-032f5de27fe2,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2565,616,True
__shared__,3a6d822e-db40-50eb-b846-20d833aad13e,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2280,548,True
__shared__,3ab32019-26b5-5d21-82d2-4e72a94ac8ec,lecture:19191028,book,Soziale Zukunft,2337,539,True
__shared__,3b1c5554-46fa-58ff-8067-2d54ceec77a6,lecture:19190522,book,Betriebsräte und Sozialisierung,2527,532,True
__shared__,3b26fc8a-8d47-56d6-a14d-67eba9e5a7b0,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2315,517,True
__shared__,3b63937c-246d-587d-866e-a401b958e0da,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2394,590,True
__shared__,3bda8777-d020-54af-87f3-fbd871129bae,lecture:19200327c,book,Fachwissenschaften und Anthroposophie,2458,538,True
__shared__,3c3081e5-6f0e-541e-a50c-9ab8ab273d24,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2027,524,True
__shared__,3c30d92a-bcd4-5c02-9ff5-9c675c158ffc,lecture:19201006c,book,Fachwissenschaften und Anthroposophie,2496,565,True
__shared__,3d347aca-6c43-52ff-95dd-b87c9b8ba0d5,lecture:19200409b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2311,527,True
__shared__,3d4e7148-ead2-5696-9fc9-af6bdf99d141,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2379,631,True
__shared__,3d6615c0-6aba-516a-82dd-942cc971dafa,lecture:19210403a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,2600,584,True
__shared__,3d91fc41-dac5-58a9-9595-623ee6f36cb2,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2318,539,True
__shared__,3de33623-97c0-54a6-9ea3-c977152f71cd,lecture:19140122,book,Der menschliche und der kosmische Gedanke,2621,609,True
__shared__,3e2f9b2c-6f42-5494-96fc-a2696259b9a0,lecture:19200608,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2699,633,True
__shared__,3e5dbe9d-1d3e-5346-b1f9-07024d4ac8fa,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2181,558,True
__shared__,3efab679-79a5-53cc-bfb2-d34957376305,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2177,547,True
__shared__,3f0b9386-29aa-5ff4-95c5-a68d9170de9d,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2134,513,True
__shared__,3f125b21-3aa9-5494-b502-0f2849afd643,lecture:19220409,book,Damit der Mensch ganz Mensch werde,2331,549,True
__shared__,3feb0005-8d98-53c1-965f-38d09bd0f169,lecture:19211130,book,Die Wirklichkeit der höheren Welten,2350,536,True
__shared__,3ff7485b-9ff3-520b-af63-0d809e284ea7,lecture:19200324b,book,Fachwissenschaften und Anthroposophie,2247,518,True
__shared__,4000fd4c-d05a-5d53-8479-b2a3bf4ca036,lecture:19190203,book,Die soziale Frage,2614,561,True
__shared__,4003ce07-9593-50ec-a8b9-c0b530a94234,lecture:19190619,book,Neugestaltung des sozialen Organismus,2376,537,True
__shared__,4084fb76-2bfb-5e48-a21f-cef09eb180fd,lecture:19200319,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,2483,527,True
__shared__,40cabec7-cffe-50f8-9fb4-f5486f857b6f,lecture:19190711,book,Neugestaltung des sozialen Organismus,2282,520,True
__shared__,40f60055-f401-5ee5-80d2-253c3d099c50,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2364,535,True
__shared__,418b6e67-67ca-5ea5-83eb-4042c43c641c,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2331,584,True
__shared__,41e507e3-a59a-5bc9-91e2-3d3ad863e4ac,lecture:19200418a,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,2838,638,True
__shared__,41efe824-f567-56f8-92e1-2dc85ea9c369,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2020,530,True
__shared__,42c976cb-24a1-5e0e-af1f-ea32198365e3,lecture:19190308,book,Die soziale Frage,2210,520,True
__shared__,432d6057-08a5-5e90-9c29-cc9818c72426,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2277,520,True
__shared__,4348009c-809b-550b-892d-dd0c23a897d0,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2173,561,True
__shared__,442bc7f9-18f2-5470-8d38-942ce8b62eae,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2361,602,True
__shared__,44a40d35-3c33-5a23-a40b-592fb21c4538,lecture:19210404a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,2610,596,True
__shared__,44ac2b1a-f7f0-562f-a679-654164a09895,lecture:19190709,book,Neugestaltung des sozialen Organismus,2267,545,True
__shared__,44e57447-03d8-5956-b1e1-aa6c53060455,lecture:19211013,book,Anthroposophie soziale Dreigliederung und Redekunst.,2066,514,True
__shared__,450c8d55-cd3b-5eed-bbef-68f31213a6d6,lecture:19200616,book,Soziale Ideen.,2674,605,True
__shared__,45a1c4dc-0ebe-50f2-b56e-6c679a0d1cb2,lecture:19220412a,book,Damit der Mensch ganz Mensch werde,2289,548,True
__shared__,45d97422-4110-5fe9-b737-9b4a8ffaa4c4,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2294,513,True
__shared__,460bc9e3-b572-531e-93aa-aae6b2a7375f,lecture:19210404a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,2543,612,True
__shared__,462a91dd-1822-5c69-950f-bbbb2bd947e0,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2144,574,True
__shared__,4637d097-f3a3-5919-8c1f-dd1727ee2f19,lecture:19190827b,book,Erziehungskunst. Methodisch-Didaktisches,2298,517,True
__shared__,46aedeb5-b60d-5f5a-9baa-2baa54aaac49,lecture:19211012,book,Anthroposophie soziale Dreigliederung und Redekunst.,2824,653,True
__shared__,4735da59-9759-520c-82ff-57dfb9f71365,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2516,622,True
__shared__,4793b25c-b541-59f8-a5bb-b384e8dd20a9,lecture:19190711,book,Neugestaltung des sozialen Organismus,2189,527,True
__shared__,4855123c-aea9-56cf-899e-0e3661a230ac,lecture:19190717,book,Betriebsräte und Sozialisierung,2274,529,True
__shared__,487e34bc-4173-56ec-9109-4fa3cfe6b2f9,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2301,543,True
__shared__,4890b4de-74d5-59e1-9af4-d47ba5e9c356,36371313-0400-4c90-9656-67d54052cf89,book,Julian Assange in his own words,2420,589,True
__shared__,48dd7996-89e3-56d1-b758-9a25af3b68c7,lecture:19190709,book,Neugestaltung des sozialen Organismus,2204,513,True
__shared__,4900ff67-bf30-5ef4-8158-678d30c31d50,lecture:19190516,book,Neugestaltung des sozialen Organismus,2752,616,True
__shared__,494fc873-d644-594c-9155-a81e9ebbba6a,lecture:19200502b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2352,536,True
__shared__,4979e89a-6d2d-5aa1-8cac-018fc8f7da32,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2451,638,True
__shared__,49c4cd58-3fd8-5598-85f5-daec02357dd1,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2218,534,True
__shared__,4a6e0e5e-d8fb-57d3-9cb9-a0404b1608e4,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1879,513,True
__shared__,4a6efac0-16bc-5c45-92c7-083e57c41303,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2364,599,True
__shared__,4a9749a6-6f7d-5e45-94bc-48db79544d83,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2340,535,True
__shared__,4b16707c-8316-547c-afb7-512a06767020,lecture:19190319,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2392,549,True
__shared__,4b274574-3cce-546d-b7ff-b2d90743d11b,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2421,516,True
__shared__,4b6cda18-ecd5-5f32-a8cd-2b6414702f8a,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2563,610,True
__shared__,4b75d20d-cf5f-50ce-b3f5-f791897ae04e,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2238,552,True
__shared__,4bc74bd4-34fc-5ef1-9e8f-2e3202d454be,lecture:19220412a,book,Damit der Mensch ganz Mensch werde,2184,520,True
__shared__,4c3a70f3-80be-5d18-86a6-f05c6acda879,lecture:19200814,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2679,633,True
__shared__,4c4ed0ec-3797-5c31-8f63-ccc4788aa045,lecture:19190618,book,Neugestaltung des sozialen Organismus,2808,626,True
__shared__,4cc7d454-cd58-5cf6-b010-9fadb297a1a5,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2218,576,True
__shared__,4cfe38c9-a4d2-5e73-be73-1fafe331c61a,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2238,563,True
__shared__,4dc31541-c1cd-54fb-b955-96f6be335183,lecture:19191110,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2294,532,True
__shared__,4dfc71ea-b8d9-5de6-8f90-543c3f083a63,64e881df-0501-4815-9b0c-6cf545c383b6,book,Goethes Weltanschauung,2272,538,True
__shared__,4e0dfa18-2012-5891-a661-1332bf794259,lecture:19200502b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2451,558,True
__shared__,4e3e9781-89b8-5d6c-ae2e-e5b9e026f1aa,lecture:19200319,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,2620,564,True
__shared__,4e9bb636-858d-5d26-8875-9ac2bf29e0b0,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2401,535,True
__shared__,4ef1a975-467b-54f0-8803-21c47e5c7e98,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2100,516,True
__shared__,4f19fdd2-b34b-5e5e-b36b-fe3145bb28eb,lecture:19190428,book,Neugestaltung des sozialen Organismus,2419,552,True
__shared__,4f25c116-c2ea-5c86-a53a-f4f13233bcea,lecture:19190904a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,2227,522,True
__shared__,4fa74373-8b43-540c-9aad-c29de2899fd6,lecture:19200506b,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,2330,543,True
__shared__,4fd5131e-450b-5acf-b645-4c0468afc131,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2880,662,True
__shared__,501891e5-d2c0-5479-94f1-347e1d9c03ea,lecture:19200917,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2350,569,True
__shared__,503aa2bc-43c9-5ac5-b69d-79653bb507b3,lecture:19200303b,book,Soziale Ideen.,2737,614,True
__shared__,50b552c7-d8f4-5804-9638-8b1cc9d0764b,lecture:19200608,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2179,515,True
__shared__,50c2c7e4-156a-5c26-9c2b-acfa3e5968b7,lecture:19190311,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2666,577,True
__shared__,50d1cbb0-6d59-5742-a4a4-9b8c24c2a664,64e881df-0501-4815-9b0c-6cf545c383b6,book,Goethes Weltanschauung,2124,545,True
__shared__,50e3278a-fb92-5d0e-b752-4865c03ce4d1,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2285,554,True
__shared__,512162e0-15fa-5cac-a9b8-008dcbc2de4a,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2160,537,True
__shared__,518c83ec-0f3c-5af5-9ed1-dffa35276d27,lecture:19200302b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2187,520,True
__shared__,51c7b8c9-1885-5b57-8788-c46ebc0d2b18,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2174,516,True
__shared__,5244b1f5-bd6d-5510-a6e8-7bb9fb2392bd,lecture:19190821a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,2854,647,True
__shared__,52b688a5-f4df-5b9b-b9f5-e25ef260d563,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2287,581,True
__shared__,52e04905-eedc-50cb-a511-77dc0216993a,lecture:19200326b,book,Fachwissenschaften und Anthroposophie,2327,543,True
__shared__,52e95087-c24b-5d0c-80d3-e95c75024fde,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,2267,535,True
__shared__,530bd490-278d-52e6-b2d7-6bdfb3688afa,lecture:19201110,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2303,527,True
__shared__,532a62a7-5423-5839-9380-e9a64a7a503c,lecture:19200616,book,Soziale Ideen.,2510,561,True
__shared__,536ceb14-e449-5011-8372-8a9cc10605a2,lecture:19200822b,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2137,545,True
__shared__,53736d49-519f-5505-86a8-b0f205f83c9b,lecture:19190513,book,Neugestaltung des sozialen Organismus,2328,527,True
__shared__,538b4938-874e-5a10-b7a8-119a2fd8b2fb,lecture:19211129a,book,Die Wirklichkeit der höheren Welten,2323,554,True
__shared__,53915254-f84d-55aa-930a-a47a057b9b1c,lecture:19200505b,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,2214,536,True
__shared__,53c25307-756f-5d81-9428-490cf0e0c19a,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2309,546,True
__shared__,53d2710a-cf34-5d6c-ac8c-4b24451e6e7b,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2553,578,True
__shared__,53e81965-c324-53d8-902a-c6a7a85fce8c,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2174,523,True
__shared__,5444f9b7-aad2-53f8-9419-65978ae98dbe,lecture:19190522,book,Betriebsräte und Sozialisierung,2512,539,True
__shared__,54c9af54-42a6-56ef-9175-6156a214e6d9,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2459,583,True
__shared__,54d0b6e2-b89d-56ad-9761-bb347cbb89b1,lecture:19200904a,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2288,552,True
__shared__,54e2eaad-3777-518d-9e06-8b8f9d9971d7,lecture:19220410,book,Damit der Mensch ganz Mensch werde,2110,523,True
__shared__,5511426b-fc68-5fc0-8a32-abf205d1b58f,lecture:19190906a,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,2461,585,True
__shared__,5517f100-8ae4-5c82-ab4e-4537bba3875d,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2461,599,True
__shared__,5540bbea-b2f2-5288-8f65-7f63a88f0691,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2304,578,True
__shared__,557116ed-07c2-5250-9105-8935b4189579,lecture:19220412a,book,Damit der Mensch ganz Mensch werde,2265,538,True
__shared__,55a361e5-ea49-5349-ac61-44e4fa6c22b1,lecture:19190425,book,Neugestaltung des sozialen Organismus,2400,536,True
__shared__,55e74206-9d9b-581c-b508-d55c5d343d95,lecture:19200417b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2437,576,True
__shared__,5602f566-41c7-56f8-9e99-dd8611945943,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2228,580,True
__shared__,5690ec08-2909-5b1e-81a3-f94c1fdae0b3,lecture:19211130,book,Die Wirklichkeit der höheren Welten,2839,605,True
__shared__,56af9bc8-3766-59af-a5f2-488c21f13102,lecture:19200830,book,Soziale Ideen.,2887,661,True
__shared__,56e886a9-b721-5a61-b936-d0dd857501fd,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2259,555,True
__shared__,56f245c2-47ad-5a60-8395-c38fb30b2dc4,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2257,529,True
__shared__,573a2431-5b7c-568b-b2c8-e249f3a60122,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2380,555,True
__shared__,574157bc-33d2-5698-a701-39fedf7b84e9,lecture:19200505b,book,Vom Einheitsstaat zum dreigliedrigen sozialen Organismus,2312,532,True
__shared__,57973fed-152b-5aca-97cd-f080b80dd3ed,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2071,517,True
__shared__,57ba9a8f-9a63-56a1-88b1-ac135cc3cd5f,lecture:19190904a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,2238,563,True
__shared__,580e0af7-7405-5528-8337-3e0937f5960e,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,2085,565,True
__shared__,581c1b48-6a54-5f05-83e3-65c2b4ce4457,44217040-65bf-4150-9fa8-bac9c57cd1b1,book,Grundlinien einer Erkenntnistheorie der Goetheschen Weltanschauung,2428,557,True
__shared__,58695188-36a7-5c67-a894-f83d49fa74a7,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2188,513,True
__shared__,58c7cfda-5c1f-534c-96e2-8a4647690d2c,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2532,590,True
